Group Starts,Avg - Delay (Peace Arch)
2019-07-17 00:00:00,0.0
2019-07-17 01:00:00,0.1
2019-07-17 02:00:00,0.0
2019-07-17 03:00:00,0.0
2019-07-17 04:00:00,0.0
2019-07-17 05:00:00,0.0
2019-07-17 06:00:00,0.0
2019-07-17 07:00:00,0.1
2019-07-17 08:00:00,0.5
2019-07-17 09:00:00,2.5
2019-07-17 10:00:00,23.4
2019-07-17 11:00:00,33.3
2019-07-17 12:00:00,33.2
2019-07-17 13:00:00,28.8
2019-07-17 14:00:00,20.7
2019-07-17 15:00:00,10.9
2019-07-17 16:00:00,1.4
2019-07-17 17:00:00,8.1
2019-07-17 18:00:00,12.0
2019-07-17 19:00:00,5.6
2019-07-17 20:00:00,0.7
2019-07-17 21:00:00,0.6
2019-07-17 22:00:00,0.0
2019-07-17 23:00:00,1.2
